N      ['d7', 'd8', 'd17', 'd77']        Energy            Comment
391	[80.0, -37.0, -67.0, -113.0]		Rejected due to clashes.
392	[52.0, 42.0, -12.0, -5.0]		Rejected due to clashes.
393	[-44.0, -52.0, -38.0, 178.0]		Rejected due to clashes.
394	[132.0, -33.0, -97.0, -95.0]	-140.680350346553	Rejected due to high energy.
395	[-48.0, -123.0, -90.0, -88.0]		Rejected due to clashes.
396	[-26.0, -68.0, -5.0, 27.0]		Rejected due to clashes.
397	[-19.0, 136.0, -109.0, 151.0]		Rejected due to clashes.
398	[82.0, 139.0, -40.0, -112.0]		Rejected due to clashes.
399	[-105.0, 113.0, -141.0, -99.0]		Rejected due to clashes.
400	[-87.0, 138.0, 104.0, -75.0]		Rejected due to clashes.
401	[-10.0, -42.0, -129.0, -3.0]		Rejected due to clashes.
402	[-104.0, -46.0, -56.0, -91.0]		Rejected due to clashes.
403	[-6.0, -57.0, -85.0, -86.0]		Rejected due to clashes.
404	[115.0, -94.0, -22.0, 110.0]	-140.692567747488	Rejected due to high energy.
405	[-8.0, 22.0, 151.0, 138.0]		Rejected due to clashes.
406	[-59.0, 40.0, -73.0, -75.0]		Rejected due to clashes.
407	[66.0, 59.0, 103.0, 82.0]	-140.702725430251	Rejected due to high energy.
408	[-143.0, -49.0, 68.0, 100.0]	-140.75743152559	Rejected due to high energy.
409	[-101.0, -89.0, -52.0, 162.0]		Rejected due to clashes.
410	[-34.0, 114.0, 127.0, 180.0]		Rejected due to clashes.
411	[-159.0, 80.0, -179.0, -99.0]		Rejected due to clashes.
412	[48.0, -4.0, 131.0, -45.0]		Rejected due to clashes.
413	[65.0, 119.0, 65.0, -91.0]	-140.714358255878	Rejected due to high energy.
414	[-61.0, -160.0, 61.0, -5.0]		Rejected due to clashes.
415	[11.0, -111.0, -156.0, 16.0]		Rejected due to clashes.
416	[-179.0, 48.0, -86.0, 76.0]		Rejected due to clashes.
417	[-173.0, 96.0, -20.0, 26.0]		Rejected due to clashes.
418	[78.0, 101.0, -79.0, 56.0]	-140.70432280709	Rejected due to high energy.
419	[-124.0, -3.0, 143.0, -93.0]		Rejected due to clashes.
420	[-75.0, -136.0, -156.0, -48.0]		Rejected due to clashes.
421	[18.0, 170.0, 110.0, -113.0]		Rejected due to clashes.
422	[131.0, -115.0, 148.0, 147.0]	-140.381979043438	Rejected due to high energy.
423	[153.0, -92.0, 7.0, -119.0]	-140.739614745869	Rejected due to high energy.
424	[-13.0, -49.0, 123.0, -139.0]		Rejected due to clashes.
425	[25.0, 1.0, 66.0, -155.0]		Rejected due to clashes.
426	[-14.0, -82.0, 3.0, 149.0]		Rejected due to clashes.
427	[126.0, -3.0, 11.0, 169.0]		Rejected due to clashes.
428	[60.0, 175.0, -30.0, 155.0]		Rejected due to clashes.
429	[-75.0, 92.0, -100.0, -38.0]		Rejected due to clashes.
430	[-28.0, 117.0, 16.0, -97.0]		Rejected due to clashes.
431	[74.0, -95.0, 111.0, 35.0]	-140.468017148367	Rejected due to high energy.
432	[131.0, 6.0, -18.0, -94.0]	-140.651450778576	Rejected due to high energy.
433	[148.0, 83.0, 146.0, -51.0]		Rejected due to clashes.
434	[121.0, -145.0, -16.0, 152.0]		Rejected due to clashes.
435	[-91.0, -87.0, -97.0, -162.0]		Rejected due to clashes.
436	[-129.0, -138.0, 141.0, -93.0]		Rejected due to clashes.
437	[103.0, 102.0, -139.0, 130.0]		Rejected due to clashes.
438	[-146.0, 109.0, 125.0, -132.0]		Rejected due to clashes.
439	[-122.0, -136.0, -177.0, -85.0]		Rejected due to clashes.
440	[165.0, -7.0, -61.0, 110.0]	-140.734008429127	Rejected due to high energy.
441	[-38.0, -122.0, -50.0, -36.0]		Rejected due to clashes.
442	[133.0, 88.0, 39.0, 61.0]	-140.762729212881	Rejected due to high energy.
443	[166.0, -73.0, -62.0, -54.0]		Rejected due to clashes.
444	[147.0, -1.0, 26.0, 50.0]	-140.75883709735	Rejected due to high energy.
445	[39.0, 40.0, 164.0, -96.0]		Rejected due to clashes.
446	[-31.0, -151.0, 7.0, -27.0]		Rejected due to clashes.
447	[179.0, 73.0, -8.0, 83.0]	-140.673200166305	Rejected due to high energy.
448	[-77.0, 170.0, -140.0, -140.0]		Rejected due to clashes.
449	[-51.0, -61.0, -107.0, 2.0]		Rejected due to clashes.
450	[4.0, 180.0, -136.0, -168.0]		Rejected due to clashes.
451	[-18.0, 71.0, 142.0, -65.0]		Rejected due to clashes.
452	[63.0, -83.0, 66.0, -54.0]	-140.710895222526	Rejected due to high energy.
453	[-68.0, 33.0, -71.0, -4.0]		Rejected due to clashes.
454	[-113.0, 54.0, 135.0, 143.0]		Rejected due to clashes.
455	[15.0, -12.0, -38.0, 57.0]		Rejected due to clashes.
456	[-134.0, 68.0, -71.0, -69.0]		Rejected due to clashes.
457	[179.0, -39.0, -34.0, 8.0]		Rejected due to clashes.
458	[69.0, -106.0, -156.0, -75.0]		Rejected due to clashes.
459	[-83.0, 146.0, -123.0, 118.0]		Rejected due to clashes.
460	[66.0, -20.0, -118.0, -101.0]		Rejected due to clashes.
461	[-67.0, -138.0, -112.0, 159.0]		Rejected due to clashes.
462	[118.0, -166.0, 47.0, 168.0]	-140.760395609243	Rejected due to high energy.
463	[39.0, -61.0, -65.0, -153.0]		Rejected due to clashes.
464	[85.0, 108.0, 16.0, -140.0]	-140.749399043869	Rejected due to high energy.
465	[134.0, 173.0, 88.0, 124.0]	-140.765691532577	Rejected due to high energy.
466	[-163.0, 82.0, -18.0, 164.0]		Rejected due to clashes.
467	[117.0, -166.0, 52.0, -75.0]	-140.726068350291	Rejected due to high energy.
468	[107.0, 151.0, 62.0, 38.0]	-140.670531934471	Rejected due to high energy.
469	[39.0, -50.0, -118.0, -107.0]		Rejected due to clashes.
470	[-106.0, 43.0, 89.0, 103.0]		Rejected due to clashes.
471	[150.0, -90.0, 61.0, -60.0]	-140.773010544433
472	[109.0, 147.0, -106.0, -157.0]	-140.756181279163	Rejected due to high energy.
473	[-32.0, -22.0, -179.0, 139.0]		Rejected due to clashes.
474	[75.0, -140.0, -36.0, 6.0]		Rejected due to clashes.
475	[177.0, -125.0, 160.0, -156.0]		Rejected due to clashes.
476	[-31.0, -35.0, 9.0, 120.0]		Rejected due to clashes.
477	[154.0, 37.0, -19.0, -58.0]		Rejected due to clashes.
478	[-30.0, -27.0, -134.0, -97.0]		Rejected due to clashes.
479	[-151.0, 1.0, -10.0, 179.0]		Rejected due to clashes.
480	[-117.0, 171.0, 87.0, -78.0]	-140.518139963202	Rejected due to high energy.
481	[115.0, 128.0, 140.0, 61.0]		Rejected due to clashes.
482	[-72.0, 29.0, 129.0, -162.0]		Rejected due to clashes.
483	[95.0, -106.0, -150.0, 8.0]	-140.504581651	Rejected due to high energy.
484	[158.0, 165.0, -24.0, -123.0]		Rejected due to clashes.
485	[12.0, 40.0, 15.0, 15.0]		Rejected due to clashes.
486	[-111.0, 89.0, 123.0, -85.0]		Rejected due to clashes.
487	[132.0, 90.0, 120.0, 80.0]	-140.371630362695	Rejected due to high energy.
488	[117.0, -156.0, -140.0, 142.0]		Rejected due to clashes.
489	[65.0, 178.0, 134.0, 56.0]		Rejected due to clashes.
490	[-14.0, -71.0, 152.0, -28.0]		Rejected due to clashes.
491	[13.0, 10.0, -1.0, 1.0]		Rejected due to clashes.
492	[86.0, -117.0, 74.0, 63.0]	-140.697324978178	Rejected due to high energy.
493	[3.0, 21.0, 166.0, -149.0]		Rejected due to clashes.
494	[13.0, -103.0, 154.0, 172.0]		Rejected due to clashes.
495	[81.0, -106.0, -138.0, -75.0]		Rejected due to clashes.
496	[167.0, 93.0, -34.0, 63.0]		Rejected due to clashes.
497	[123.0, -118.0, -140.0, 135.0]		Rejected due to clashes.
498	[-103.0, -103.0, -176.0, 151.0]		Rejected due to clashes.
499	[52.0, -125.0, 142.0, 143.0]	-140.556122908047	Rejected due to high energy.
500	[112.0, 59.0, -167.0, -123.0]		Rejected due to clashes.
501	[39.0, 22.0, -69.0, 3.0]	-140.46105883417	Rejected due to high energy.
502	[-140.0, 15.0, -77.0, -170.0]		Rejected due to clashes.
503	[78.0, 106.0, -123.0, -68.0]		Rejected due to clashes.
504	[55.0, 161.0, -127.0, 121.0]		Rejected due to clashes.
505	[-31.0, -36.0, -7.0, 43.0]		Rejected due to clashes.
506	[5.0, -156.0, 24.0, 96.0]		Rejected due to clashes.
507	[-121.0, 19.0, -20.0, 8.0]		Rejected due to clashes.
508	[-62.0, -112.0, -105.0, -36.0]		Rejected due to clashes.
509	[-145.0, -100.0, 35.0, 78.0]	-140.699571908772	Rejected due to high energy.
510	[-159.0, -2.0, -3.0, -10.0]		Rejected due to clashes.
511	[91.0, 161.0, 104.0, -180.0]		Rejected due to clashes.
512	[-51.0, -160.0, -177.0, 27.0]		Rejected due to clashes.
513	[132.0, -66.0, 86.0, -174.0]		Rejected due to clashes.
514	[103.0, -61.0, 176.0, -166.0]		Rejected due to clashes.
515	[-167.0, -104.0, -5.0, 1.0]		Rejected due to clashes.
516	[96.0, 48.0, 117.0, 10.0]		Rejected due to clashes.
517	[-137.0, 7.0, -123.0, 24.0]		Rejected due to clashes.
518	[178.0, -97.0, -19.0, 16.0]		Rejected due to clashes.
519	[-39.0, -46.0, 8.0, 78.0]		Rejected due to clashes.
520	[-94.0, 38.0, 49.0, 33.0]		Rejected due to clashes.
521	[75.0, 39.0, -68.0, 112.0]	-140.737589199114	Rejected due to high energy.
522	[-12.0, -43.0, -51.0, -177.0]		Rejected due to clashes.
523	[-152.0, -35.0, 150.0, -149.0]		Rejected due to clashes.
524	[45.0, 13.0, -72.0, 122.0]	-140.420381443439	Rejected due to high energy.
525	[177.0, 179.0, 36.0, -129.0]	-140.765867691785	Rejected due to high energy.
526	[-116.0, 79.0, 29.0, 143.0]		Rejected due to clashes.
527	[125.0, 102.0, -125.0, 129.0]		Rejected due to clashes.
528	[-71.0, -99.0, 136.0, 3.0]		Rejected due to clashes.
529	[-12.0, -14.0, -44.0, 151.0]		Rejected due to clashes.
530	[56.0, -89.0, 74.0, 9.0]		Rejected due to clashes.
531	[-55.0, 180.0, 94.0, 133.0]		Rejected due to clashes.
532	[-150.0, -120.0, 125.0, -81.0]	-140.451421409527	Rejected due to high energy.
533	[114.0, -7.0, -136.0, 132.0]		Rejected due to clashes.
534	[57.0, -109.0, -127.0, 48.0]	-140.677202137264	Rejected due to high energy.
535	[118.0, -180.0, -180.0, 9.0]		Rejected due to clashes.
536	[59.0, -179.0, 61.0, 83.0]	-140.653713363703	Rejected due to high energy.
537	[-171.0, 67.0, -92.0, -81.0]		Rejected due to clashes.
538	[-74.0, 157.0, -93.0, 7.0]		Rejected due to clashes.
539	[137.0, 124.0, 87.0, 128.0]	-140.777467495538
540	[-1.0, -152.0, 167.0, 165.0]		Rejected due to clashes.
541	[-149.0, 168.0, -5.0, 96.0]	-140.500960112885	Rejected due to high energy.
542	[47.0, -76.0, -79.0, 139.0]		Rejected due to clashes.
543	[144.0, 71.0, 77.0, -44.0]	-140.780795538187
544	[-93.0, 149.0, -64.0, 84.0]		Rejected due to clashes.
545	[42.0, 107.0, -170.0, -17.0]		Rejected due to clashes.
546	[94.0, 46.0, 88.0, -111.0]	-140.714318738158	Rejected due to high energy.
547	[157.0, 6.0, 176.0, 150.0]		Rejected due to clashes.
548	[-131.0, -150.0, 135.0, -174.0]		Rejected due to clashes.
549	[22.0, -67.0, -79.0, -10.0]		Rejected due to clashes.
550	[97.0, 180.0, -133.0, -9.0]	-140.614662999538	Rejected due to high energy.
551	[-94.0, 157.0, -27.0, 62.0]		Rejected due to clashes.
552	[129.0, -180.0, -106.0, -169.0]	-140.729941960689	Rejected due to high energy.
553	[152.0, -160.0, -85.0, 177.0]	-140.595437700538	Rejected due to high energy.
554	[-23.0, 127.0, -69.0, -97.0]		Rejected due to clashes.
555	[-10.0, -85.0, -92.0, 5.0]		Rejected due to clashes.
556	[-10.0, -79.0, 120.0, -120.0]		Rejected due to clashes.
557	[-106.0, 121.0, 8.0, -154.0]		Rejected due to clashes.
558	[73.0, 76.0, 33.0, 33.0]	-140.787260072826
559	[-15.0, -179.0, -177.0, -130.0]		Rejected due to clashes.
560	[30.0, 99.0, 10.0, -176.0]		Rejected due to clashes.
561	[-9.0, 130.0, -120.0, 15.0]		Rejected due to clashes.
562	[73.0, 91.0, 108.0, 130.0]	-140.693067206656	Rejected due to high energy.
563	[70.0, 44.0, -56.0, 36.0]		Rejected due to clashes.
564	[-123.0, -31.0, -21.0, 136.0]		Rejected due to clashes.
565	[-98.0, -144.0, -14.0, -22.0]		Rejected due to clashes.
566	[125.0, 164.0, -100.0, 93.0]	-140.724781129159	Rejected due to high energy.
567	[-132.0, -61.0, -65.0, -67.0]		Rejected due to clashes.
568	[16.0, 72.0, -94.0, -16.0]		Rejected due to clashes.
569	[-98.0, -149.0, -96.0, -58.0]		Rejected due to clashes.
570	[120.0, 48.0, -17.0, 154.0]		Rejected due to clashes.
571	[-36.0, -151.0, -139.0, -133.0]		Rejected due to clashes.
572	[134.0, -46.0, 43.0, 165.0]	-140.726951349581	Rejected due to high energy.
573	[-120.0, -93.0, 88.0, -36.0]		Rejected due to clashes.
574	[151.0, 135.0, -25.0, -64.0]	-140.669466607322	Rejected due to high energy.
575	[115.0, -74.0, 31.0, 91.0]		Rejected due to clashes.
576	[-110.0, 78.0, -65.0, 69.0]		Rejected due to clashes.
577	[-151.0, -139.0, -127.0, 170.0]		Rejected due to clashes.
578	[93.0, -157.0, 51.0, -5.0]	-140.755989208412	Rejected due to high energy.
579	[-24.0, 64.0, 102.0, 21.0]		Rejected due to clashes.
580	[-102.0, 130.0, -6.0, 28.0]		Rejected due to clashes.
581	[34.0, 116.0, -57.0, -19.0]		Rejected due to clashes.
582	[99.0, -156.0, 117.0, -33.0]		Rejected due to clashes.
583	[-136.0, 23.0, 96.0, -116.0]		Rejected due to clashes.
584	[37.0, -110.0, -44.0, -161.0]		Rejected due to clashes.
585	[-111.0, 41.0, 121.0, 179.0]		Rejected due to clashes.
586	[-121.0, -50.0, -89.0, 51.0]		Rejected due to clashes.
587	[50.0, 71.0, -155.0, 43.0]	-140.579306867577	Rejected due to high energy.
588	[57.0, -161.0, -19.0, 63.0]	-140.563510725611	Rejected due to high energy.
589	[165.0, 62.0, 32.0, -147.0]	-140.756891467316	Rejected due to high energy.
590	[-64.0, 115.0, -33.0, 102.0]		Rejected due to clashes.
591	[-122.0, 152.0, 17.0, -65.0]		Rejected due to clashes.
592	[33.0, -136.0, 107.0, -88.0]		Rejected due to clashes.
593	[-73.0, -127.0, 55.0, 177.0]		Rejected due to clashes.
594	[52.0, -62.0, -83.0, -34.0]		Rejected due to clashes.
595	[-54.0, 153.0, -57.0, 117.0]		Rejected due to clashes.
596	[86.0, 69.0, 159.0, 65.0]		Rejected due to clashes.
597	[-76.0, 100.0, -86.0, 134.0]		Rejected due to clashes.
598	[44.0, 180.0, -169.0, 106.0]		Rejected due to clashes.
599	[35.0, -169.0, 126.0, 151.0]		Rejected due to clashes.
600	[-58.0, 96.0, 29.0, -128.0]		Rejected due to clashes.
601	[-100.0, -88.0, -111.0, 177.0]		Rejected due to clashes.
602	[-131.0, -150.0, 168.0, 83.0]		Rejected due to clashes.
603	[-87.0, 4.0, 99.0, -154.0]		Rejected due to clashes.
604	[-31.0, 106.0, -92.0, -128.0]		Rejected due to clashes.
605	[-104.0, 32.0, -43.0, 29.0]		Rejected due to clashes.
606	[158.0, 55.0, 156.0, -147.0]		Rejected due to clashes.
607	[42.0, 177.0, -137.0, 121.0]		Rejected due to clashes.
608	[-130.0, -6.0, 88.0, -108.0]		Rejected due to clashes.
609	[-119.0, -103.0, 54.0, -45.0]		Rejected due to clashes.
610	[61.0, 61.0, 119.0, -21.0]		Rejected due to clashes.
611	[58.0, -65.0, -147.0, -180.0]		Rejected due to clashes.
612	[99.0, 97.0, 114.0, -76.0]	-140.69402359833	Rejected due to high energy.
613	[-131.0, -51.0, 7.0, 124.0]		Rejected due to clashes.
614	[-88.0, -38.0, 22.0, 101.0]		Rejected due to clashes.
615	[-170.0, -88.0, 110.0, -28.0]		Rejected due to clashes.
616	[-83.0, -150.0, -57.0, -110.0]		Rejected due to clashes.
617	[-114.0, -71.0, 123.0, 131.0]		Rejected due to clashes.
618	[76.0, -178.0, -122.0, -21.0]	-140.668693389381	Rejected due to high energy.
619	[-53.0, -147.0, 60.0, -80.0]		Rejected due to clashes.
620	[9.0, -111.0, -122.0, -154.0]		Rejected due to clashes.
621	[179.0, -126.0, 30.0, 9.0]	-140.724183399347	Rejected due to high energy.
622	[42.0, 133.0, -52.0, -5.0]		Rejected due to clashes.
623	[81.0, 96.0, -172.0, 115.0]		Rejected due to clashes.
624	[-67.0, -87.0, -105.0, 29.0]		Rejected due to clashes.
625	[-27.0, 98.0, -84.0, 171.0]		Rejected due to clashes.
626	[-128.0, -63.0, -32.0, -174.0]		Rejected due to clashes.
627	[171.0, 4.0, -154.0, -91.0]		Rejected due to clashes.
628	[173.0, 38.0, 177.0, 56.0]		Rejected due to clashes.
629	[76.0, -123.0, -83.0, 12.0]	-140.784567461597
630	[150.0, 4.0, -116.0, -62.0]		Rejected due to clashes.
631	[-139.0, -79.0, -40.0, 122.0]		Rejected due to clashes.
632	[32.0, -46.0, -154.0, 13.0]		Rejected due to clashes.
633	[-19.0, -110.0, -78.0, -68.0]		Rejected due to clashes.
634	[113.0, 12.0, 137.0, -115.0]		Rejected due to clashes.
635	[-147.0, -38.0, 140.0, -163.0]		Rejected due to clashes.
636	[52.0, 28.0, 2.0, -121.0]	-140.693295934915	Rejected due to high energy.
637	[63.0, -81.0, 154.0, -31.0]		Rejected due to clashes.
638	[88.0, 76.0, -120.0, -77.0]	-140.58039332863	Rejected due to high energy.
639	[29.0, -18.0, -13.0, -18.0]		Rejected due to clashes.
640	[-116.0, 90.0, -170.0, 59.0]		Rejected due to clashes.
641	[40.0, -23.0, 74.0, -90.0]		Rejected due to clashes.
642	[-158.0, -82.0, 14.0, -41.0]		Rejected due to clashes.
643	[175.0, 124.0, 105.0, 176.0]		Rejected due to clashes.
644	[-138.0, 177.0, -138.0, -123.0]		Rejected due to clashes.
645	[-80.0, 84.0, 97.0, 73.0]		Rejected due to clashes.
646	[-35.0, -59.0, -46.0, -167.0]		Rejected due to clashes.
647	[124.0, -142.0, 165.0, 46.0]		Rejected due to clashes.
648	[-26.0, -165.0, -165.0, -64.0]		Rejected due to clashes.
649	[64.0, -17.0, -56.0, 170.0]		Rejected due to clashes.
650	[-97.0, -2.0, -5.0, 102.0]		Rejected due to clashes.
651	[-53.0, -107.0, 41.0, 93.0]		Rejected due to clashes.
652	[117.0, -41.0, -108.0, 149.0]	-140.700447716318	Rejected due to high energy.
653	[-159.0, 55.0, 101.0, -37.0]		Rejected due to clashes.
654	[-40.0, 137.0, 77.0, 76.0]		Rejected due to clashes.
655	[160.0, -158.0, -20.0, -151.0]		Rejected due to clashes.
656	[62.0, -113.0, 100.0, 28.0]		Rejected due to clashes.
657	[-69.0, 6.0, -91.0, 96.0]		Rejected due to clashes.
658	[165.0, -85.0, -89.0, -25.0]		Rejected due to clashes.
659	[-157.0, -46.0, 131.0, 133.0]	-140.636598547626	Rejected due to high energy.
660	[17.0, -84.0, 26.0, -102.0]		Rejected due to clashes.
661	[-157.0, 125.0, -34.0, -82.0]	-140.610655450186	Rejected due to high energy.
662	[134.0, 44.0, 92.0, 2.0]		Rejected due to clashes.
663	[-129.0, -137.0, -85.0, 67.0]		Rejected due to clashes.
664	[-165.0, 119.0, -8.0, 128.0]		Rejected due to clashes.
665	[-106.0, -90.0, 11.0, 40.0]		Rejected due to clashes.
666	[121.0, 95.0, 169.0, -49.0]		Rejected due to clashes.
667	[-20.0, 162.0, -44.0, -9.0]		Rejected due to clashes.
668	[44.0, -145.0, -110.0, -44.0]	-140.680339395636	Rejected due to high energy.
669	[136.0, -38.0, 67.0, -15.0]	-140.733200066358	Rejected due to high energy.
670	[161.0, 44.0, 115.0, -179.0]	-140.304112327853	Rejected due to high energy.
671	[-35.0, -52.0, 101.0, -85.0]		Rejected due to clashes.
672	[-158.0, 72.0, -62.0, -12.0]	-140.636247874791	Rejected due to high energy.
673	[-45.0, 87.0, -42.0, -165.0]		Rejected due to clashes.
674	[85.0, 63.0, -122.0, 62.0]	-140.771425318188	Rejected due to high energy.
675	[-133.0, -92.0, 149.0, -83.0]		Rejected due to clashes.
676	[103.0, -74.0, 112.0, 76.0]	-140.552482727606	Rejected due to high energy.
677	[-103.0, 110.0, -48.0, -14.0]		Rejected due to clashes.
678	[80.0, 62.0, -67.0, -41.0]	-140.783230979382
679	[-124.0, -161.0, 106.0, -19.0]		Rejected due to clashes.
680	[-149.0, 76.0, 58.0, 153.0]	-140.741542287194	Rejected due to high energy.
681	[49.0, 67.0, 70.0, 23.0]		Rejected due to clashes.
682	[170.0, 8.0, 4.0, -67.0]		Rejected due to clashes.
683	[1.0, 127.0, 26.0, 144.0]		Rejected due to clashes.
684	[-75.0, 52.0, -39.0, -26.0]		Rejected due to clashes.
685	[-139.0, 89.0, -122.0, -14.0]		Rejected due to clashes.
686	[61.0, 29.0, -143.0, -18.0]		Rejected due to clashes.
687	[69.0, 6.0, -121.0, -115.0]	-140.705640486213	Rejected due to high energy.
688	[-1.0, -20.0, 17.0, -64.0]		Rejected due to clashes.
689	[140.0, 110.0, 98.0, -67.0]	-140.760096443166	Rejected due to high energy.
690	[55.0, 93.0, 11.0, 125.0]		Rejected due to clashes.
691	[-175.0, 156.0, 56.0, 49.0]	-140.722110167538	Rejected due to high energy.
692	[100.0, 130.0, 8.0, -148.0]	-140.721900735865	Rejected due to high energy.
693	[-116.0, -63.0, -78.0, -149.0]		Rejected due to clashes.
694	[-163.0, 127.0, 104.0, 8.0]		Rejected due to clashes.
695	[123.0, -60.0, -117.0, -49.0]		Rejected due to clashes.
696	[123.0, -124.0, -53.0, 27.0]		Rejected due to clashes.
697	[131.0, 113.0, 169.0, 16.0]		Rejected due to clashes.
698	[-52.0, -136.0, 18.0, 77.0]		Rejected due to clashes.
699	[25.0, 87.0, 3.0, -88.0]		Rejected due to clashes.
700	[37.0, 22.0, -20.0, 12.0]		Rejected due to clashes.
701	[-12.0, -58.0, 99.0, -112.0]		Rejected due to clashes.
702	[-139.0, -11.0, 15.0, 6.0]	-140.514253867066	Rejected due to high energy.
703	[-134.0, -53.0, 42.0, -5.0]	-140.711670448358	Rejected due to high energy.
704	[149.0, 17.0, 47.0, 33.0]	-140.761547461802	Rejected due to high energy.
705	[-150.0, -86.0, -68.0, -4.0]	-140.480220932357	Rejected due to high energy.
706	[76.0, -149.0, 100.0, 19.0]		Rejected due to clashes.
707	[-137.0, -8.0, 54.0, -139.0]		Rejected due to clashes.
708	[-150.0, -158.0, -18.0, 113.0]		Rejected due to clashes.
709	[-40.0, -135.0, 113.0, -83.0]		Rejected due to clashes.
710	[-175.0, -98.0, 143.0, -162.0]		Rejected due to clashes.
711	[-140.0, -8.0, -66.0, 58.0]		Rejected due to clashes.
712	[173.0, -99.0, 125.0, -35.0]		Rejected due to clashes.
713	[15.0, 161.0, 26.0, 169.0]		Rejected due to clashes.
714	[148.0, -109.0, -151.0, -40.0]		Rejected due to clashes.
